InstrumentId	Isin	Desc	CurrencyStr	Date
E406	US9078181081	UNION PAC CORP	USD	20170914
E408	US92826C8394	VISA INC-CLASS A	USD	20170914
E410	US9497461015	WELLS FARGO & CO	USD	20170914
E411	US9311421039	WAL-MART STORES	USD	20170914
E417	US00507V1098	ACTIVISION BLIZZ	USD	20170914
E422	IL0010824113	CHECK POINT SOFT	USD	20170914
E426	GB00B7T77214	ROYAL BK SCOTLAN	GBP	20170914
E429	FR0000130395	REMY COINTREAU	EUR	20170914
E430	GB00B24CGK77	RECKITT BENCKISE	GBP	20170914
E433	FR0000130577	PUBLICIS GROUPE	EUR	20170914
E436	DE0005552004	DEUTSCHE POST-RG	EUR	20170914
E437	GB00B1VNSX38	DRAX GROUP PLC	GBP	20170914
T1647	JP1802961001	JGBS 0 06/20/29	JPY	20170914
T2802	US912828HZ65	T 3_7/8_05/18	USD	20170914
T1071	FR0000188799	OATE 3.15 07/32	EUR	20170914
G2534	US3137GAE860	FHR 3739 AB	USD	20170914
T1039	ES0000011876	BONOS PRINC JAN29	EUR	20170914
T1154	IT0001247243	BTP CPN NOV19	EUR	20170914
T1633	JP18025C1004	JGBS 0 12/20/25	JPY	20170914
T1497	JP1200471009	JL47	JPY	20170914
T1143	IT0001086567	BTPS 7.25 11/26	EUR	20170914
T1372	XS0092499077	GEC 5.5 JUN21	GBP	20170914
T1373	XS0092541969	STOI 6.125 NOV28	GBP	20170914
T1374	XS0092607497	BNG 5.375 JUN21	GBP	20170914
T1375	XS0094018495	NH0 6.5 JUN21	GBP	20170914
T1376	XS0094073672	NATG 5.875 FEB24	GBP	20170914
T1377	XS0094475802	SEVT 6.125 FEB24	GBP	20170914
T1378	XS0094804126	LCRF 4.5 DEC28	GBP	20170914
T1379	XS0095130943	IBRD 4.875 DEC28	GBP	20170914
T1380	XS0096146054	UNIP 7.395 MAR24	GBP	20170914
T2936	US912810EH78	UST 7.875 FEB21	USD	20170914
T2937	US912810EM63	UST 7.25 AUG22	USD	20170914
T1349	XS0044196425	BRIS 10.75 JUN18	GBP	20170914
T2848	US0000114522	TR BND 12/31/99B	USD	20170914
T2849	US0000190266	TR BND 12/31/99G	USD	20170914
T2851	US00037NKX39	MUN ABAGFIN 11152035	USD	20170914
T2850	US0000191587	TR BND 12/31/99H	USD	20170914
T2853	US018490AD46	UST 0 NOV22	USD	20170914
C936	XS0412826579	EIB 4.25 04/19	EUR	20170914
C1423	XS0451363880	SUMIBK 0 09/18/19	JPY	20170914
C938	XSNOREFOB063	HONDA MOTOR CO LTD/0D/3	EUR	20170914
C2779	XSNOREFOB155	NOREFOB_KONICA_CORP/1 2	USD	20170914
C2781	XSNOREFOB229	RESONA BANK LIMITED/6Y/	USD	20170914
C2783	XSNOREFOB274	NOREFOB_HONDA_MOTOR_C 2	USD	20170914
C1424	XSNOREFOB191	NOREFOB_SOMPO/20Y/14/ 2	JPY	20170914
C2784	XSNOREFOB402	NOREFOB_MIZUHO_CORP_BAN	USD	20170914
C940	XSNOREFOB376	NOREFOB_YAMAHA_MOTOR_CO	EUR	20170914
C941	XSNOREFOB377	NIPPON EXPRESS CO LTD/7	EUR	20170914
T1466	JP1150331534	JF33	JPY	20170914
T1468	JP1150351573	JF35	JPY	20170914
T1469	JP11503715B6	JF37	JPY	20170914
T1471	JP1150391637	JF39	JPY	20170914
T1472	JP1150401659	JF40	JPY	20170914
T1476	JP1150441721	JF44	JPY	20170914
T1478	JP1150461786	JF46	JPY	20170914
T1479	JP11504717B1	JF47	JPY	20170914
T1481	JP1200001X85	WIJ 2.1 06/20/29	JPY	20170914
T1486	JP1200381T08	JL38	JPY	20170914
T1485	JP1200371T00	JL37	JPY	20170914
T1488	JP1200401V00	JL40	JPY	20170914
T1489	JP1200411V08	JL41	JPY	20170914
T1491	JP1200421W47	JL42B	JPY	20170914
T1492	JP1200431W03	JGB43	JPY	20170914
G2213	US18977DCD21	BSSP 2007-N2 13C	USD	20170914
G2214	US18977DCE04	BSSP 2007-N2 14C	USD	20170914
G2226	US3136FGCQ87	FNS 394 8	USD	20170914
G2225	US31358JZE45	FNR 1991-140 D	USD	20170914
G2229	US3136FEU599	FNS 384 29	USD	20170914
G2227	US3136FC5N24	FNS 377 2	USD	20170914
G2233	US3137AMUP09	FHR 4010 QA	USD	20170914
G2230	US3137ALC641	FHR 4009 PS	USD	20170914
G2528	US3137AXJS32	FHR 4151 DB	USD	20170914
G2530	US3137ANL945	FHR 4024 PI	USD	20170914
G2537	US3137B4JC11	FHR 4252 GB	USD	20170914
G2542	US31397YXG15	FHR 3507 AC	USD	20170914
G2546	US31398EQJ63	FHR 3552 CA	USD	20170914
G2550	US31395THS69	FHR 2964 ND	USD	20170914
G2553	US31397KAM36	FHR 3354 PG	USD	20170914
G2557	US3137A2NP22	FHR 3756 PG	USD	20170914
G2562	US38378KV712	GNR 2013-127 B	USD	20170914
G2568	US31398WLU61	FHR 3631 WA	USD	20170914
G2577	US31398JHD81	FHR 3560 DL	USD	20170914
G2579	US3137A8QT86	FHR 3841 ED	USD	20170914
G2585	US31395MWV70	FHR 2938 ND	USD	20170914
G2588	US31394NMW55	FHR 2727 PE	USD	20170914
G2594	US3137ALY785	FHR 4000 PD	USD	20170914
G2608	US31394YNW02	FHR 2802 NE	USD	20170914
T2806	US912828KD17	T 2_3/4_02/19	USD	20170914
T1041	ES0000011926	BONOS CPN JAN18	EUR	20170914
T1045	ES0000011967	BONOS CPN JAN22	EUR	20170914
T1043	ES0000011942	BONOS CPN JAN20	EUR	20170914
T1048	ES0000012007	BONOS CPN JAN26	EUR	20170914
T1049	ES0000012023	BONOS CPN JAN27	EUR	20170914
T1050	ES0000012031	BONOS CPN JAN28	EUR	20170914
T1054	ES00000121A5	SPGB 4.1 07/18	EUR	20170914
T1056	ES00000121L2	SPGB 4.6 07/19	EUR	20170914
T1059	ES00000122D7	SPGB 4.0 04/20	EUR	20170914
T1060	ES00000122E5	SPGB 4.65 07/25	EUR	20170914
T1062	ES0000012411	SPGB 5.75 07/32	EUR	20170914
T1494	JP1200441W01	JL44	JPY	20170914
T1493	JP1200431W78	JL43	JPY	20170914
T1495	JP1200451001	JL45	JPY	20170914
T1500	JP1200491114	JL49	JPY	20170914
T1499	JP1200491106	JGB49	JPY	20170914
T1498	JP1200481008	JL48	JPY	20170914
T1501	JP1200501144	JL50	JPY	20170914
T1504	JP12005311C3	JL53	JPY	20170914
T1506	JP1200551248	JL55	JPY	20170914
T1505	JP1200541223	JL54	JPY	20170914
T1507	JP1200561262	JL56	JPY	20170914
T1510	JP12005912C8	JL59	JPY	20170914
T1511	JP1200601324	JL60	JPY	20170914
T1515	JP1200621363	JL62	JPY	20170914
T1516	JP1200631388	JL63	JPY	20170914
G2231	US3137ALQR38	FHR 3998 SA	USD	20170914
G2232	US3137AMTG29	FHR 4010 GY	USD	20170914
G2241	US25156WAC29	DMSI 2007-RS8 1AX	USD	20170914
G2253	US3137ASNV20	FHR 4088 AI	USD	20170914
G2256	US3137ARFT82	FHR 4062 DI	USD	20170914
G2254	US3137ASNY68	FHR 4088 AP	USD	20170914
G2258	US3137GABR73	FHR 3726 SQ	USD	20170914
G2260	US3137ATTR37	FHR 4104 PB	USD	20170914
G2261	US3137ASP812	FHR 4088 CS	USD	20170914
G2263	US3137ASPH18	FHR 4088 HI	USD	20170914
G2264	US3137ASPT55	FHR 4088 JB	USD	20170914
G2267	US3137ASQE77	FHR 4088 PH	USD	20170914
G2274	US3137ATTJ11	FHR 4104 KJ	USD	20170914
G2278	US3137AD4L81	FHR 3893 IS	USD	20170914
G2283	US31396UXR66	FHR 3184 MS	USD	20170914
G2294	US31396C6F25	FHR 3056 HD	USD	20170914
G1751	XS0289822677	MESDG CHAR B	EUR	20170914
G1739	XS0212183833	HERME 9 A	EUR	20170914
G1898	IT0004239379	BPMO 2007-2 B	EUR	20170914
G1289	XS0765640783	DRWBY 2012-1 A	GBP	20170914
G1849	ES0345783023	HIPO HIPO-7 B	EUR	20170914
G1850	ES0345784021	HIPO HIPO-8 B	EUR	20170914
G1875	XS0311694029	EHMU 2007-2 M1	GBP	20170914
G1901	XS0260142988	GRND 1 C	EUR	20170914
G1852	ES0312369004	AYTH III A	EUR	20170914
T1066	FI0001006306	RFGB 4.375 07/19	EUR	20170914
T1065	FI0001006066	RFGB 3.875 09/17	EUR	20170914
T1069	FR0000186413	OATI 3.4 07/29	EUR	20170914
T1072	FR0000189151	OAT 4.25 04/19	EUR	20170914
T1307	FR0000483687	FRTE 7.25 NOV20	GBP	20170914
T1076	FR0000570905	OAT CPN OCT18	EUR	20170914
T1075	FR0000570897	OAT CPN APR18	EUR	20170914
T1077	FR0000570913	OAT CPN APR19	EUR	20170914
T1080	FR0000570947	OAT CPN OCT19	EUR	20170914
T1079	FR0000570939	OAT PRINC OCT19	EUR	20170914
T1103	FR0000571200	OAT PRINC APR29	EUR	20170914
T1083	FR0000570996	OAT CPN APR21	EUR	20170914
T2835	US912834EV64	TINT_11/15/2039_EV6	USD	20170914
T1517	JP12006413A0	JL64	JPY	20170914
T1518	JP12006513C3	JL65	JPY	20170914
T1533	JP1200801585	JL80	JPY	20170914
T1521	JP1200681441	JL68	JPY	20170914
T1522	JP1200691457	JL69	JPY	20170914
T1523	JP1200701462	JL70	JPY	20170914
T1524	JP1200711487	JL71	JPY	20170914
T1525	JP1200721494	JL72	JPY	20170914
T1537	JP1200841615	JL84	JPY	20170914
T1527	JP1200741526	JL74	JPY	20170914
T1526	JP12007314C5	JL73	JPY	20170914
T1529	JP1200761540	JL76	JPY	20170914
T1530	JP1200771556	JL77	JPY	20170914
T1531	JP1200781563	JL78	JPY	20170914
T1540	JP1200871653	JL87	JPY	20170914
T1541	JP1200881660	JL88	JPY	20170914
G2337	US38376V4E49	GNR 2010-25 SB	USD	20170914
G2348	US38377KAF75	GNR 2010-114 NS	USD	20170914
G2352	US38376GXZ89	GNR 2010-148 IX	USD	20170914
G2356	US38374TER14	GNR 2009-8 SC	USD	20170914
G2360	US38374EWB90	GNR 2003-97 MS	USD	20170914
G2364	US38374HFK14	GNR 2004-53 SB	USD	20170914
G2368	US38378BV976	GNR 2012-131 A	USD	20170914
G2377	US38377X3Z31	GNR 2012-133 RR	USD	20170914
G2381	US38377RWB76	GNR 2010-166 JI	USD	20170914
G2386	US38378H5C60	GNR 2012-124 DI	USD	20170914
G2390	US38376GFQ82	GNR 2010-28 IO	USD	20170914
G2394	US38378BBQ14	GNR 2012-4 IO	USD	20170914
G2397	US38376GHR48	GNR 2010-49 IO	USD	20170914
G2404	US55027BAD01	LUM 2006-4 X	USD	20170914
G1865	IT0003575070	FEMO 1 B	EUR	20170914
G1292	IT0004083033	BPM 2 B	EUR	20170914
G2520	US81879MAB54	SGMS 2005-OPT1 A2	USD	20170914
G1741	XS0197194565	KREPK 2004 C	EUR	20170914
G1869	XS0230694233	LUSI 4 A	EUR	20170914
G1810	US43641NBH61	HMI 2011-3A A2	USD	20170914
G1780	XS0298498386	ZOO IV-X D	EUR	20170914
T1086	FR0000571036	OAT PRINC APR22	EUR	20170914
T1087	FR0000571044	OAT 8.25 25/04/22	EUR	20170914
T1088	FR0000571051	OAT CPN OCT22	EUR	20170914
T1092	FR0000571093	OAT CPN OCT23	EUR	20170914
T1107	FR0010192997	OAT 3.75 04/21	EUR	20170914
T1119	FR0010850032	OATI 1.3 07/19	EUR	20170914
T1311	GB0001082386	BOC 12.25 OCT17	GBP	20170914
T1554	JP1201011853	JL101	JPY	20170914
T1557	JP1201041884	JL104	JPY	20170914
T1559	JP12010618A8	JL106	JPY	20170914
T1560	JP12010718C2	JL107	JPY	20170914
T1561	JP1201081914	JL108	JPY	20170914
T1563	JP1201101944	JL110	JPY	20170914
T1564	JP1201111968	JL111	JPY	20170914
T1566	JP1201131990	JL113	JPY	20170914
T1558	JP1201051891	JL105	JPY	20170914
G2414	US52108HXM14	LBUBS 2003-C8 A4	USD	20170914
G2415	US52108MGA53	LBUBS 2006-C3 F	USD	20170914
G2416	US52108MGE75	LBUBS 2006-C3 J	USD	20170914
G2426	US45254NGD30	IMM 2003-11 1M3	USD	20170914
G2308	US38373MQP85	GNR 2005-42 IO	USD	20170914
G2309	US38373MSM37	GNR 2006-3 IO	USD	20170914
G2310	US38374VAE92	GNR 2009-40 BI	USD	20170914
G2312	US38376G2D19	GNR 2011-96 IO	USD	20170914
G2315	US38376G7M62	GNR 2011-149 IO	USD	20170914
G2316	US38376GAS93	GNR 2009-86 IO	USD	20170914
G2317	US38376GB823	GNR 2011-6 IO	USD	20170914
G2318	US38376GBG47	GNR 2009-105 IO	USD	20170914
G2321	US362334FS87	FFML 2006-FF4 A2	USD	20170914
G2324	US31398MJ981	FNR 2010-37 A1	USD	20170914
G2326	US31398WLH50	FHR 3631 SC	USD	20170914
G2330	US31396XNM29	FNR 2007-92 KS	USD	20170914
G2525	US52522GAB05	LXS 2006-18N A2A	USD	20170914
G1811	XS0557834628	HMI 2010-1X A2	USD	20170914
G2526	US3137AXUZ46	FHR 4158 LD	USD	20170914
G2527	US3137AWSW69	FHR 4144 HB	USD	20170914
G2536	US31395UCK51	FHR 2975 PK	USD	20170914
G2538	US31394WN957	FHR 2777 VL	USD	20170914
G2539	US31397TPE63	FHR 3451 VB	USD	20170914
G2540	US31396AGY47	FHR 3029 PE	USD	20170914
G2544	US31396HMV86	FHR 3110 HD	USD	20170914
G2541	US3137ADSM07	FHR 3889 KA	USD	20170914
G2543	US31395UBV26	FHR 2975 NG	USD	20170914
G2545	US31398JL926	FHR 3561 PC	USD	20170914
G2549	US31397K3C30	FHR 3347 PD	USD	20170914
G2548	US3137B4X689	FHR 4260 GB	USD	20170914
G2551	US31396T5U39	FHR 3166 LB	USD	20170914
T1139	IE00B6089D15	IRISH 5.9 10/19	EUR	20170914
T1140	IE00B60Z6194	IRISH 5.0 10/20	EUR	20170914
T1151	IT0001247219	BTP CPN MAY18	EUR	20170914
T1152	IT0001247227	BTP CPN NOV18	EUR	20170914
T1162	IT0001247326	BTP CPN NOV23	EUR	20170914
T1171	IT0001278511	BTPS 5.25 11/29	EUR	20170914
T1198	IT0003268775	BTP CPN FEB30	EUR	20170914
T1206	IT0003268874	BTP CPN FEB23	EUR	20170914
T1600	JP1801791003	JGBS 0 09/20/17	JPY	20170914
T1605	JP18018C1003	JGBS 0 12/20/18	JPY	20170914
T1603	JP1801861004	JGBS 0 06/20/18	JPY	20170914
T1610	JP1802031003	JGBS 0 03/20/20	JPY	20170914
T1614	JP1802131001	JGBS 0 03/20/21	JPY	20170914
T1608	JP1801991009	JGBS 0 09/20/19	JPY	20170914
T1188	IT0003268486	BTP CPN AUG29	EUR	20170914
T1567	JP1300011W90	JX1	JPY	20170914
T1160	IT0001247300	BTP CPN NOV22	EUR	20170914
T1165	IT0001247359	BTP CPN MAY25	EUR	20170914
T1658	JP1803231008	JGBS 0 03/20/32	JPY	20170914
T1663	JP1803361003	JGBS 0 06/20/33	JPY	20170914
T1662	JP1803331006	JGBS 0 03/20/33	JPY	20170914
T1665	JP18033C1004	JGBS 0 12/20/33	JPY	20170914
T1668	JP1803491008	JGBS 0 09/20/34	JPY	20170914
T1671	JP1803561008	JGBS 0 06/20/35	JPY	20170914
T1670	JP1803531001	JGBS 0 03/20/35	JPY	20170914
T1674	JP1803631009	JGBS 0 03/20/36	JPY	20170914
T1673	JP18035C1002	JGBS 0 12/20/35	JPY	20170914
T1675	JP1803661006	JGBS 0 06/20/36	JPY	20170914
T1676	JP1803691003	JGBS 0 09/20/36	JPY	20170914
T1677	JP18036C1001	JGBS 0 12/20/36	JPY	20170914
T1680	JP203000B744	IWATE 2.33 04/25/27	JPY	20170914
T1679	JP2010001887	HOKKA 1.72 08/29/18	JPY	20170914
T1684	JP2110001977	SAITAP 1.46 07/29/19	JPY	20170914
G2365	US38376GDD97	GNR 2010-18 IO	USD	20170914
G2376	US38377X3Y65	GNR 2012-133 CS	USD	20170914
G2378	US38377TX711	GNR 2011-23 KS	USD	20170914
G2379	US38377VDV53	GNR 2011-60 GI	USD	20170914
G2382	US38377MSH06	GNR 2010-144 PJ	USD	20170914
G2383	US38377LWV60	GNR 2010-127 IO	USD	20170914
G2395	US38376GHW33	GNR 2010-49 IA	USD	20170914
G2392	US38378BAQ23	GNR 2011-164 IO	USD	20170914
G2583	US31394KCQ58	FHR 2690 TG	USD	20170914
G2584	US31397JM926	FHR 3348 QD	USD	20170914
G2589	US31398VAG14	FHR 3649 HA	USD	20170914
G2591	US3137AQRV28	FHR 4047 KG	USD	20170914
G2592	US31398WH497	FHR 3638 PA	USD	20170914
G2593	US3137AQJB55	FHR 4050 BC	USD	20170914
G2596	US31395XHA63	FHR 3022 MD	USD	20170914
G2598	US31395KLH40	FHR 2907 GE	USD	20170914
G2604	US3137AGCX66	FHR 3947 HM	USD	20170914
G2602	US31398EAB02	FHR 3544 KA	USD	20170914
G2606	US31396FQN68	FHR 3080 VB	USD	20170914
G2607	US31395FBK93	FHR 2836 NX	USD	20170914
G2611	US3137ASAG99	FHR 4077 BA	USD	20170914
G2612	US3137ARP269	FHR 4068 MB	USD	20170914
T1163	IT0001247334	BTP CPN MAY24	EUR	20170914
T1164	IT0001247342	BTP CPN NOV24	EUR	20170914
T1166	IT0001247367	BTP CPN NOV25	EUR	20170914
T1168	IT0001247383	BTP CPN NOV26	EUR	20170914
T1169	IT0001247391	BTP CPN MAY27	EUR	20170914
T1172	IT0001312773	IT TBILL 01NOV29	EUR	20170914
T1170	IT0001247409	BTP CPN NOV27	EUR	20170914
T1175	IT0001312807	BTP 0 MAY29	EUR	20170914
T1174	IT0001312799	BTP 0 NOV28	EUR	20170914
T1176	IT0001312815	BTP 0 NOV29 A	EUR	20170914
T1180	IT0001464202	BTP CPN NOV30	EUR	20170914
T1181	IT0001464210	BTP CPN MAY31 A	EUR	20170914
T1178	IT0001464186	BTP PRINC MAY31	EUR	20170914
T1186	IT0003256820	BTPS 5.75 02/33	EUR	20170914
T1189	IT0003268494	BTP CPN FEB29	EUR	20170914
T2896	US606072GQ35	MUN MI HGR ED 70132	USD	20170914
T2900	US606072GZ34	MUN MOHGHEDLN 70132	USD	20170914
T2907	US67612WAA62	UST 4.375 JUN22	USD	20170914
T2912	US718286AL15	PHIL 9.5 OCT24	USD	20170914
T2916	US797398BT07	MUF SDGFAC 81530	USD	20170914
T2928	US912803BE24	UST PRINC FEB25	USD	20170914
T2935	US912810EE48	UST 8.5 FEB20	USD	20170914
T2949	USN7637QAC70	KPN 8.375 OCT30	USD	20170914
T1348	XS0043098127	LLOY 9.625 APR23	GBP	20170914
T1351	XS0046279625	BARCL 7.875 OCT49	GBP	20170914
T2961	XS0073666637	MEXICO6 12/31/20 6.25	USD	20170914
T1365	XS0087012968	KFW 6 DEC28	GBP	20170914
T1366	XS0089000516	BAA 6.375 AUG28	GBP	20170914
T1369	XS0091457027	EIB 5.375 JUN21	GBP	20170914
T1370	XS0091740018	EBRD 5.625 DEC28	GBP	20170914
T1371	XS0092157600	THWA 6.75 NOV28	GBP	20170914
G2398	US38376GT262	GNR 2011-64 B	USD	20170914
G2400	US38376GSE16	GNR 2010-83 IA	USD	20170914
G2401	US38376GQU75	GNR 2010-63 IO	USD	20170914
G2402	US52108MDH34	LBUBS 2006-C1 A4	USD	20170914
G2403	US52524HAG56	LXS 2007-4N 2AX	USD	20170914
G2417	US50180CAJ99	LBUBS 2006-C7 C	USD	20170914
G2420	US45660LRA97	INDX 2005-AR13 2X	USD	20170914
G2424	US45660LWS41	INDX 2005-AR18 1X	USD	20170914
G2425	US45660LRD37	INDX 2005-AR13 3X	USD	20170914
T2794	US912820WM51	TPRI_08/15/2020_WM5	USD	20170914
T2801	US912828HN36	TIPS_1_5/8_01/18	USD	20170914
T2807	US912828KQ20	T 3_1/8_05/19	USD	20170914
G2531	US31395MCU18	FHR 2934 EI	USD	20170914
G2595	US3137ATUF79	FHR 4112 CP	USD	20170914
G2600	US31396HE622	FHR 3113 QD	USD	20170914
T2817	US912828ND89	T 3_1/2_05/20	USD	20170914
T2829	US912834AU28	TINT_02/15/2039	USD	20170914
T2834	US912834EP96	TINT_08/15/2039_EP9	USD	20170914
T2841	US912834HV38	TINT_05/15/2040	USD	20170914
T1187	IT0003268460	BTP PRINC FEB33	EUR	20170914
T1192	IT0003268601	BTP CPN FEB33 A	EUR	20170914
T1195	IT0003268700	BTP CPN AUG30	EUR	20170914
T1197	IT0003268742	BTP CPN FEB21	EUR	20170914
T1199	IT0003268791	BTP CPN FEB22	EUR	20170914
T1201	IT0003268817	BTP CPN FEB20	EUR	20170914
T1200	IT0003268809	BTP CPN AUG22	EUR	20170914
T1205	IT0003268858	BTP CPN FEB19	EUR	20170914
T1208	IT0003268890	BTP CPN FEB24	EUR	20170914
T1211	IT0003268932	BTP CPN AUG28	EUR	20170914
T1210	IT0003268924	BTP CPN FEB25	EUR	20170914
T1654	JP1803131000	JGBS 0 03/20/31	JPY	20170914
T1655	JP1803161007	JGBS 0 06/20/31	JPY	20170914
T1659	JP1803261005	JGBS 0 06/20/32	JPY	20170914
T1666	JP1803431004	JGBS 0 03/20/34	JPY	20170914
T1693	JP2220001966	SHIZUP 1.65 06/25/19	JPY	20170914
T1696	JP2270002880	OSAKA 1 3/4 08/28/18	JPY	20170914
T1720	JP370620A979	JAPEXP 1.4 07/31/19	JPY	20170914
T1723	JP370620B951	JAPEXP 2.1 05/31/29	JPY	20170914
T1733	JP491429TEMP	JGB 1.4 DEC22	JPY	20170914
T1252	NL0000103299	NEDER CPN JAN22	EUR	20170914
T1257	NL0000103349	NEDER CPN JAN27	EUR	20170914
G2435	US66987XDH52	NHEL 2003-4 A2C	USD	20170914
G2266	US3137ASQ802	FHR 4088 PA	USD	20170914
G2259	US3137AUSL49	FHR 4114 S	USD	20170914
G2268	US3137ASQF43	FHR 4088 PI	USD	20170914
G2269	US3137A1AB99	FHR 3706 EI	USD	20170914
G2271	US3137ATSK92	FHR 4104 AI	USD	20170914
G2272	US3137ATSY96	FHR 4104 CI	USD	20170914
G2275	US3137AGZR42	FHR 3940 SE	USD	20170914
G2276	US3137AHAK47	FHR 3965 PB	USD	20170914
G2277	US3137AJJJ49	FHR 3962 DS	USD	20170914
G2279	US3137AFM907	FHR 3923 PQ	USD	20170914
G2280	US3137A8F605	FHR 3829 A	USD	20170914
G2281	US3137A6WR90	FHR 3810 LC	USD	20170914
G2282	US31396WKD73	FNR 2007-57 SE	USD	20170914
G2284	US31396UYE45	FHR 3184 SP	USD	20170914
G2285	US31397S6W93	FNR 2011-50 JB	USD	20170914
T945	AT0000383864	RAGB 6.25 07/27	EUR	20170914
T946	AT0000383872	AUST PRINC JUL27	EUR	20170914
T952	AT0000384128	AUST CPN JUL22	EUR	20170914
T957	AT0000384177	AUST CPN JUL27	EUR	20170914
T845	AU0000XCLWE2	AUSL 4 AUG20	AUD	20170914
T969	BE0000308172	OL48 4.0 03/22	EUR	20170914
T974	BE0000320292	OL60 4.25 03/41	EUR	20170914
T976	BE0008052012	OLO PRINC MAR18	EUR	20170914
T869	CA135087VH40	CAN 9 JUN25	CAD	20170914
T1030	DE0001143303	BUND CPN JUL27 A	EUR	20170914
T1214	IT0003268999	BTP CPN FEB26	EUR	20170914
T1215	IT0003269013	BTP CPN AUG26	EUR	20170914
T1213	IT0003268973	BTP CPN AUG21	EUR	20170914
T1217	IT0003269039	BTP CPN AUG27	EUR	20170914
T1219	IT0003493258	BTPS 4.25 02/19	EUR	20170914
T1221	IT0003644769	BTPS 4.5 02/20	EUR	20170914
T1225	IT0004085210	BTPE 2.1 09/17	EUR	20170914
T1231	IT0004361041	BTPS 4.5 08/18	EUR	20170914
T1232	IT0004380546	BTPE 2.35 09/19	EUR	20170914
T1234	IT0004489610	BTPS 4.25 09/19	EUR	20170914
T1235	IT0004513641	BTPS 5 03/25	EUR	20170914
T1236	IT0004532559	BTPS 5 09/40	EUR	20170914
T1237	IT0004536949	BTPS 4.25 03/20	EUR	20170914
T1089	FR0000571069	OAT CPN APR23	EUR	20170914
T1090	FR0000571077	OAT PRINC APR23	EUR	20170914
T1687	JP2121001958	CHICTY 1.56 05/29/19	JPY	20170914
T1710	JP351265A992	JFM 1.3 09/13/19	JPY	20170914
T1711	JP351265B982	JFM 1 1/2 08/16/19	JPY	20170914
T1712	JP358680A7A1	TMHS 2.02 09/20/17	JPY	20170914
T1715	JP370620A8C3	JAPEXP 1.4 12/25/18	JPY	20170914
T1716	JP370620A912	JAPEXP 1.3 01/30/19	JPY	20170914
T1717	JP370620A920	JAPEXP 1.3 02/27/19	JPY	20170914
T1718	JP370620A938	JAPEXP 1.3 03/19/19	JPY	20170914
T1719	JP370620A961	JAPEXP 1 1/2 06/28/19	JPY	20170914
T1721	JP370620A995	JAPEXP 1.3 09/30/19	JPY	20170914
T1722	JP370620B944	JAPEXP 2.1 02/27/29	JPY	20170914
T1724	JP370620B969	JAPEXP 2.2 06/29/29	JPY	20170914
T1725	JP370620B977	JAPEXP 2 07/31/29	JPY	20170914
T1727	JP370620B993	JAPEXP 2.1 09/28/29	JPY	20170914
T1728	JP370620E948	JAPEXP 1.71 03/20/19	JPY	20170914
T1729	JP372145B999	JFCORP 1.3 09/17/19	JPY	20170914
T1734	JP660261TEMP	JGB 1.1 MAR33	JPY	20170914
T1731	JP372155A8B4	DBJJP 1.6 11/19/18	JPY	20170914
G2290	US31393URD71	FNR 2003-117 XS	USD	20170914
G2289	US31393NA740	FHR 2587 IS	USD	20170914
G2295	US31394MZG85	FHR 2717 AE	USD	20170914
G2293	US31393YSH98	FNR 2004-41 SA	USD	20170914
G2296	US31394EJN94	FNR 2005-66 LS	USD	20170914
G2297	US31396XEL47	FNR 2007-80 SA	USD	20170914
G2298	US3137AUBZ18	FHR 4111 AS	USD	20170914
G2300	US31392CEN02	FNW 2002-W2 AF6	USD	20170914
G2301	US31393BM930	FNR 2003-35 SG	USD	20170914
G2305	US3137AUS754	FHR 4114 PI	USD	20170914
G2291	US31393MJH51	FHR 2585 SD	USD	20170914
G2292	US31393HYS56	FHR 2550 SI	USD	20170914
G2439	US61915RAW60	MHL 2005-5 M1	USD	20170914
G2461	US83613VAB27	SVNIM 2006-EQ2 N2	USD	20170914
G2466	US836137AB59	SVNIM 2006-EQ1 N2	USD	20170914
G2489	US3136A2K443	FNR 2011-124 KS	USD	20170914
T1031	DE0001143311	BUND CPN JUL28 A	EUR	20170914
T1035	DE0001143352	BUND CPN JUL32	EUR	20170914
T881	DK0009918138	DGB 7.0 NOV24	DKK	20170914
T1047	ES0000011991	BONOS CPN JAN25	EUR	20170914
T1051	ES0000012049	BONOS CPN JAN29	EUR	20170914
T1067	FI4000006176	RFGB 4.0 07/25	EUR	20170914
T1070	FR0000187635	OAT 5.75 10/32	EUR	20170914
T1084	FR0000571002	OATSTRIP PRINC OCT21	EUR	20170914
T1093	FR0000571101	OAT CPN APR24	EUR	20170914
T1095	FR0000571127	OAT CPN APR25	EUR	20170914
T1098	FR0000571150	OAT 6.00 10/25	EUR	20170914
T1096	FR0000571135	OAT PRINC OCT25	EUR	20170914
T1099	FR0000571168	OAT CPN APR26	EUR	20170914
T1102	FR0000571192	OAT CPN APR29	EUR	20170914
T1101	FR0000571184	OAT CPN APR28	EUR	20170914
T1100	FR0000571176	OAT CPN APR27	EUR	20170914
T1105	FR0010050559	OATE 2.25 07/20	EUR	20170914
T1106	FR0010070060	OAT 4.75 04/35	EUR	20170914
T1109	FR0010371401	OAT 4.0 10/38	EUR	20170914
T1111	FR0010447367	OATE 1.8 07/40	EUR	20170914
T1113	FR0010517417	OAT 4.25 10/17	EUR	20170914
T1115	FR0010604983	OAT 4.0 04/18	EUR	20170914
